Date,Open,High,Low,Close,Volume,RSI,Stochastic Oscillator,SMAs,SMAm,MACD,A/D,Binary,Target,TargetClass,TargetNextClose
2024-01-18,2170.27,2194.2,2170.27,2191.26,17989566.0,34.6726967026184,14.456072036992085,2258.252142857142,2262.1564000000003,-17.705058192058004,-60378198.13641423,0.0,2.4400000000000546,1,2200.91
2024-01-22,2212.23,2223.04,2195.82,2205.03,16121392.0,38.4991089511667,30.15608740894917,2241.076428571429,2264.1088,-12.882725480390874,-68856786.22897178,0.0,-14.38000000000011,0,2196.27
2024-01-23,2210.65,2215.66,2175.62,2196.27,14666559.0,36.93870851130966,25.11395702192318,2234.0157142857142,2264.616,-11.073060279731305,-68395251.15554513,1.0,16.41000000000031,1,2213.36
2024-01-24,2196.95,2225.62,2195.66,2213.36,16675294.0,41.8872734968776,37.4791983213951,2229.0964285714285,2266.0614,-8.15075616609293,-65367427.41188664,0.0,-7.510000000000218,0,2206.18
2024-01-26,2200.87,2226.41,2191.67,2223.47,13770396.0,45.31364596659352,44.794153823891065,2220.182142857143,2267.278,-3.42210451958438,-52723812.24833358,0.0,-5.329999999999927,0,2213.17
2024-01-29,2218.5,2224.08,2207.42,2213.17,11338365.0,43.05799201340116,37.34172635844013,2214.822857142857,2267.1692000000003,-1.9923188595998556,-56235574.75733712,1.0,19.610000000000127,1,2235.83
2024-01-31,2235.89,2282.25,2233.6,2279.86,18811692.0,58.27584797654225,98.0197199436574,2214.727142857143,2268.5742,5.189684335771332,-27654784.64860904,0.0,35.0300000000002,1,2306.07
2024-02-02,2314.21,2366.31,2314.21,2350.44,22403766.0,68.5639291041113,92.2490842490843,2228.4357142857143,2271.8736,14.828210335710711,-6957269.1253911685,0.0,-21.5600000000004,0,2329.72
2024-02-07,2336.86,2351.35,2329.47,2347.31,12303686.0,65.94144989198551,84.58052120794122,2259.9885714285715,2278.1632,16.495613769952865,-25435998.0336316,0.0,-29.91000000000031,0,2318.89
2024-02-08,2348.8,2355.29,2312.48,2318.89,11840601.0,58.95767977202919,70.57983151879394,2268.4157142857143,2280.38,13.945686104445176,-33730780.18710049,1.0,-8.480000000000018,0,2309.39
2024-02-12,2313.8,2355.07,2303.44,2345.13,16267950.0,62.38872032511362,82.09051032416818,2286.502857142857,2284.2278,10.720030836049643,-29499017.520575702,0.0,-42.32999999999993,0,2300.09
2024-02-13,2342.42,2349.62,2289.79,2300.09,24884186.0,53.06158063959823,57.99721835883173,2292.697857142857,2285.9246,7.03381150115009,-45815357.42998554,1.0,47.0300000000002,1,2347.65
2024-02-14,2300.62,2347.65,2298.55,2347.65,14410447.0,59.88198316987445,83.43853642880067,2302.802857142857,2287.158,7.274319042790072,-31404910.429985534,1.0,-8.0300000000002,0,2345.75
2024-02-16,2346.91,2390.06,2346.91,2371.05,13966277.0,62.82209662021538,89.27019247050869,2322.8142857142857,2289.8976,7.598191545047268,-30059547.4179982,1.0,22.40000000000009,1,2387.94
2024-02-16,2346.91,2390.06,2346.91,2371.05,13966277.0,62.82209662021538,89.27019247050869,2322.8142857142857,2289.8976,7.598191545047268,-30059547.4179982,1.0,22.40000000000009,1,2387.94
2024-02-19,2365.54,2394.8,2365.54,2387.94,9809872.0,64.88709793770218,95.74441687344904,2333.679285714285,2291.4602,8.619201711720788,-24849519.70507959,1.0,36.09999999999991,1,2423.18
2024-02-19,2365.54,2394.8,2365.54,2387.94,9809872.0,64.88709793770218,95.74441687344904,2333.679285714285,2291.4602,8.619201711720788,-24849519.70507959,0.0,36.09999999999991,1,2423.18
2024-02-20,2387.08,2428.85,2380.27,2423.18,18284494.0,68.78307581263559,96.73387096774192,2343.9164285714287,2294.147,10.871748027086728,-10833164.07395573,0.0,-15.430000000000291,0,2411.43
2024-02-21,2426.86,2443.12,2410.03,2411.43,16256065.0,66.14764981646492,79.3321593947694,2351.442142857143,2296.2546,10.754544205950982,-25713678.09178624,1.0,15.019999999999982,1,2447.32
2024-02-23,2453.29,2494.74,2451.11,2476.82,19900731.0,72.6467355969596,91.25640400097603,2368.869285714285,2302.5978,14.04647894140863,-15199728.337405331,0.0,-13.399999999999636,0,2464.05
2024-02-26,2477.45,2483.49,2462.85,2464.05,13754739.0,69.71695523044113,85.02561600390358,2378.285714285714,2305.9126,13.375306406234088,-27355079.081591003,1.0,-8.110000000000127,0,2457.83
2024-02-27,2465.94,2489.6,2450.18,2457.83,18036437.0,68.27267961165705,81.99072944620644,2386.1800000000003,2308.818,11.532484832797271,-38391072.49711605,1.0,-46.23999999999978,0,2412.0
2024-02-28,2458.24,2458.24,2408.94,2412.0,18781940.0,58.6342324971714,59.62917784825574,2392.8307142857147,2310.649,6.4977975632562135,-54841461.32470228,1.0,4.139999999999873,1,2418.1
2024-02-29,2413.96,2446.47,2412.88,2418.1,55290322.0,59.45470725001717,62.60551353988781,2400.5957142857146,2312.321,3.025678825241826,-92947175.95107968,0.0,-5.690000000000055,0,2424.7
2024-02-29,2413.96,2446.47,2412.88,2418.1,55290322.0,59.45470725001717,62.60551353988781,2400.5957142857146,2312.321,3.025678825241826,-92947175.95107968,1.0,-5.690000000000055,0,2424.7
2024-03-01,2430.39,2441.0,2404.79,2424.7,18030139.0,60.37059133190871,65.82581117345693,2406.279285714286,2313.7236000000003,0.7399746702907635,-91149639.30954434,1.0,-34.81999999999971,0,2398.38
2024-03-05,2390.39,2390.39,2363.32,2367.74,19233303.0,49.53952385676955,22.908826028893916,2414.735,2315.1422,-7.170903108516562,-118992451.508915,0.0,2.3099999999999454,1,2371.37
2024-03-06,2369.06,2382.38,2359.61,2371.37,14489024.0,50.17397682582237,16.546032605019313,2416.565,2315.6356,-9.663454863928948,-118515210.92920516,0.0,-24.820000000000164,0,2336.23
2024-03-07,2361.05,2361.05,2318.18,2336.23,16997867.0,44.35945379130719,10.223153602175003,2414.077857142857,2314.9346,-13.290719748604843,-121199502.03230752,0.0,14.63000000000011,1,2351.65
2024-03-08,2337.02,2353.91,2308.05,2351.65,20401587.0,47.24839401859563,23.35422357919546,2411.4857142857145,2314.8412,-14.182140299266134,-102808712.52990872,1.0,22.25,1,2370.39
2024-03-08,2337.02,2353.91,2308.05,2351.65,20401587.0,47.24839401859563,23.35422357919546,2411.4857142857145,2314.8412,-14.182140299266134,-102808712.52990872,0.0,22.25,1,2370.39
2024-03-11,2348.14,2370.39,2340.36,2370.39,13265697.0,50.60499778140839,33.392254539611024,2407.715,2315.3892,-13.067858274842884,-89543015.52990872,0.0,50.690000000000055,1,2425.09
2024-03-11,2348.14,2370.39,2340.36,2370.39,13265697.0,50.60499778140839,33.392254539611024,2407.715,2315.3892,-13.067858274842884,-89543015.52990872,0.0,50.690000000000055,1,2425.09
2024-03-12,2374.4,2428.05,2364.45,2425.09,22585522.0,58.83807978057577,62.69216347956517,2408.690714285714,2317.8228,-8.43018575500906,-69059793.69091502,1.0,-14.7800000000002,0,2408.31
2024-03-13,2423.09,2435.83,2398.1,2408.31,20086275.0,55.76730206935731,53.70400128555358,2405.904285714286,2320.0866,-6.369707300049093,-78275097.69966134,1.0,1.7799999999997453,1,2412.33
2024-03-15,2411.5,2422.1,2310.02,2350.97,72844908.0,46.25343836128969,23.640870283668235,2393.220714285714,2324.2162,-7.500393612557904,-98621617.61476,1.0,-1.7400000000002365,0,2350.87
2024-03-18,2352.61,2375.89,2330.69,2350.87,17958198.0,46.238891734564056,28.510553299154285,2385.5807142857143,2325.6364,-9.049768586352188,-100544575.09971584,0.0,-16.860000000000127,0,2335.74
2024-03-19,2352.6,2359.36,2297.85,2335.74,19423586.0,43.98493370314454,25.494549858699973,2380.1335714285715,2326.5872,-10.66650297138018,-96038404.19709854,0.0,-1.1199999999998909,0,2341.35
2024-03-22,2405.34,2415.75,2374.23,2377.69,16101913.0,50.91657565682654,57.86345847224245,2372.105,2333.8506,-5.077201002935551,-81501422.50830814,1.0,-34.54000000000042,0,2343.24
2024-03-25,2377.78,2381.01,2342.8,2343.24,14919609.0,46.022827104866366,32.896071894477366,2370.355,2336.3952000000004,-6.382618093174538,-96077423.65905434,1.0,41.659999999999854,1,2387.64
2024-03-26,2345.98,2396.21,2336.06,2387.64,19483070.0,52.3759494745397,65.07464849978254,2371.5171428571425,2339.9772,-4.09779676428362,-82146137.8618807,1.0,6.9699999999998,1,2394.81
2024-03-28,2392.63,2439.21,2392.63,2436.05,18007784.0,58.48881323811605,97.764572722128,2381.73,2349.415,1.9232702100157848,-59617349.865662895,1.0,-5.929999999999836,0,2434.77
2024-04-03,2439.87,2453.64,2417.97,2433.78,17761685.0,58.09545735709284,77.3516189609061,2386.949285714286,2358.6672,5.239511406421322,-76196929.81513993,1.0,31.269999999999982,1,2469.3
2024-04-04,2438.03,2471.53,2433.13,2469.3,16131103.0,62.52118355846537,97.56444545609756,2391.305714285714,2364.1278,7.821910638076389,-61939387.21566078,1.0,16.159999999999854,1,2470.75
2024-04-05,2454.59,2470.75,2437.36,2470.75,20946543.0,62.69439526900186,98.38957491606445,2395.4785714285717,2369.2756,9.028287248812036,-40992844.21566078,1.0,37.73000000000002,1,2507.13
2024-04-08,2469.4,2512.32,2469.4,2507.13,18559549.0,66.83573734445935,97.580081130228,2406.632857142857,2375.2946,11.51753298764315,-26921834.79208207,0.0,-36.31999999999971,0,2475.42
2024-04-09,2511.74,2529.12,2467.25,2475.42,25809982.0,60.52842123582976,76.78038656116235,2415.5292857142854,2380.3336,10.30877035096404,-45915345.062972575,1.0,10.950000000000273,1,2500.26
2024-04-09,2511.74,2529.12,2467.25,2475.42,25809982.0,60.52842123582976,76.78038656116235,2415.5292857142854,2380.3336,10.30877035096404,-45915345.062972575,1.0,10.950000000000273,1,2500.26
2024-04-11,2491.0,2507.54,2468.31,2468.31,29576577.0,57.55971792775663,68.50202009737907,2436.349285714285,2390.725,7.732892932353096,-67405631.86526288,1.0,-45.76000000000022,0,2446.16
2024-04-12,2491.92,2501.93,2444.82,2446.16,20022302.0,53.834735917068905,57.02890293173104,2438.950714285714,2394.051,4.016443496117844,-86488347.63938321,1.0,-12.349999999999909,0,2453.31
2024-04-15,2465.66,2475.35,2447.33,2453.31,19862472.0,54.850460223033146,60.73241479332852,2444.352142857143,2396.9958,1.7171961921458987,-97872762.3545866,1.0,-35.5,0,2392.5
2024-04-16,2428.0,2429.4,2383.85,2392.5,27963299.0,45.650962708202826,29.23443489070759,2447.8707142857143,2397.837,-3.914208198614809,-115215532.86501464,1.0,31.66000000000031,1,2432.32
2024-04-17,2400.66,2445.88,2398.15,2432.32,34556675.0,51.39924138355459,34.73570658036683,2451.062142857143,2399.889,-4.9080437909274295,-100293825.93541051,1.0,7.899999999999636,1,2460.99
2024-04-17,2400.66,2445.88,2398.15,2432.32,34556675.0,51.39924138355459,34.73570658036683,2451.062142857143,2399.889,-4.9080437909274295,-100293825.93541051,1.0,7.899999999999636,1,2460.99
2024-04-18,2453.09,2461.53,2417.94,2460.99,26962145.0,55.0828170114808,53.10112204859908,2455.789285714286,2402.4644,-3.643423127998183,-73999703.79845303,1.0,23.34999999999991,1,2464.04
2024-04-19,2440.69,2467.07,2436.48,2464.04,27420606.0,55.46948753412916,55.200660838438814,2457.788571428572,2404.799,-2.656243791399909,-52011228.310385376,1.0,29.090000000000146,1,2508.34
2024-04-22,2479.25,2511.82,2473.72,2508.34,26277242.901374,60.75408147219692,85.69560129414212,2463.043571428572,2408.588,0.74382387410623,-30534237.655561563,0.0,-2.7899999999999636,0,2492.3
2024-04-22,2479.25,2511.82,2473.72,2508.34,26277242.901374,60.75408147219692,85.69560129414212,2463.043571428572,2408.588,0.74382387410623,-30534237.655561563,0.0,-2.7899999999999636,0,2492.3
2024-04-23,2495.09,2518.21,2478.04,2492.3,21294020.0,58.0670721161027,74.65409237970695,2467.223571428572,2412.2462,1.6255528735591265,-36709874.52387104,0.0,-38.36000000000013,0,2469.17
2024-04-26,2474.36,2487.99,2466.0,2479.1,19628932.0,55.29055659952587,65.56756384663042,2463.5107142857146,2420.2928,-1.4841560460226866,-60670099.18420689,1.0,19.940000000000055,1,2507.84
2024-04-29,2487.9,2509.76,2459.86,2507.84,17339696.0,58.801923539397535,92.28192914557911,2465.826428571429,2423.5346000000004,0.5413248246954048,-44664760.551742,1.0,-36.05000000000018,0,2476.29
2024-04-30,2512.34,2512.34,2471.82,2476.29,19095347.0,53.80611410254934,68.80023816612085,2464.1142857142854,2425.6394,-0.4157720233088895,-59547067.02410152,1.0,-17.179999999999836,0,2470.52
2024-05-06,2493.56,2553.52,2479.34,2547.53,27151253.0,61.92683094706669,96.46961749278024,2471.512857142857,2429.778,2.560980570885029,-43920070.65538144,1.0,-11.390000000000327,0,2536.99
2024-05-07,2548.38,2566.37,2530.24,2536.99,32839442.0,60.22861247761014,83.90313390313383,2477.49,2432.2892,4.1420664212812,-64489031.974506855,0.0,7.919999999999618,1,2550.72
2024-05-08,2542.8,2550.72,2528.36,2550.72,22509893.0,61.70196217230759,90.69670669361544,2488.7914285714287,2434.3572,5.596531941195792,-41979138.974506855,1.0,1.9899999999997817,1,2565.64
2024-05-09,2563.65,2573.52,2554.78,2565.64,26366939.0,63.293303581844285,94.9350816300295,2498.3142857142857,2436.1336,6.958576196651162,-37786317.29787989,1.0,-51.779999999999745,0,2523.05
2024-05-10,2574.83,2577.09,2520.75,2523.05,33258808.0,56.124263690224176,62.59689922480623,2502.747142857143,2437.3136,4.505278134616852,-68329638.66671178,1.0,18.440000000000055,1,2547.1
2024-05-10,2574.83,2577.09,2520.75,2523.05,33258808.0,56.124263690224176,62.59689922480623,2502.747142857143,2437.3136,4.505278134616852,-68329638.66671178,1.0,18.440000000000055,1,2547.1
2024-05-13,2528.66,2552.38,2521.47,2547.1,23678342.0,58.9516860008948,79.24280177187138,2508.68,2439.099,4.031744038354876,-52740694.645359695,1.0,5.170000000000073,1,2557.21
2024-05-16,2566.15,2578.73,2554.26,2562.83,18911681.0,60.72774992734437,89.11853271283869,2523.3621428571428,2447.5102,2.9217156089517644,-15466305.061497066,1.0,15.61999999999989,1,2574.96
2024-05-17,2559.34,2576.62,2537.37,2574.96,21078390.0,62.28302793976848,96.82846807436697,2532.5071428571428,2451.0418,3.051798803231648,3829148.5104776137,0.0,7.610000000000127,1,2593.1
2024-05-20,2585.49,2600.53,2581.95,2593.1,24751625.0,64.54438154678584,94.718134641359,2540.6500000000005,2455.549,3.8572852210433295,8784802.170326546,0.0,-11.9699999999998,0,2567.52
2024-05-22,2562.52,2562.77,2542.01,2552.7,20968404.0,56.2302721211023,65.27515609118608,2550.370714285714,2463.8014000000003,-0.1166779984726389,2520762.2841850915,0.0,-6.010000000000218,0,2541.37
2024-05-23,2547.38,2568.16,2531.41,2541.37,33633368.0,54.02878924319589,51.1840910966249,2555.431428571429,2467.5958,-2.6012166568400445,-12881947.469284227,1.0,-0.3999999999996362,0,2528.8
2024-05-24,2529.2,2534.58,2512.71,2528.8,30180665.0,51.61440651289023,18.32156684126636,2554.093571428572,2470.764,-5.105738264173304,1345883.1731489487,0.0,-4.900000000000091,0,2530.08
2024-05-24,2529.2,2534.58,2512.71,2528.8,30180665.0,51.61440651289023,18.32156684126636,2554.093571428572,2470.764,-5.105738264173304,1345883.1731489487,1.0,-4.900000000000091,0,2530.08
2024-05-28,2537.0,2542.56,2495.34,2505.97,20351257.0,47.18297044364622,10.105523338720078,2550.4035714285715,2474.817,-8.977671836032549,-21527536.295746654,0.0,-39.40000000000009,0,2463.98
2024-05-29,2503.38,2503.75,2460.33,2463.98,26198686.0,40.3676080444305,2.6034236804565505,2543.1421428571425,2475.85,-12.913848640537545,-43321560.66976775,0.0,21.63000000000011,1,2485.53
2024-06-03,2511.05,2523.05,2495.69,2496.92,15139142.0,47.0064143826725,29.44501191692212,2536.877857142857,2481.4622,-12.65973140978717,-36424516.50378637,0.0,-61.5300000000002,0,2433.81
2024-06-04,2495.34,2495.34,2433.81,2433.81,18906960.0,37.87896877772352,0.0,2528.063571428572,2483.4236,-15.6210639778314,-55331476.50378637,1.0,-0.5300000000002001,0,2445.33
2024-06-05,2445.86,2448.51,2428.57,2445.33,15885316.0,40.16299435749102,9.746452663409956,2520.2071428571426,2485.5032,-16.032672084180696,-44512891.18382694,0.0,-1.1000000000003638,0,2462.49
2024-06-06,2463.59,2468.21,2437.6,2462.49,12455017.0,43.49567345663016,19.725517562223548,2513.04,2486.5582,-14.428111790538136,-36712738.42688495,0.0,-39.899999999999636,0,2428.84
2024-06-06,2463.59,2468.21,2437.6,2462.49,12455017.0,43.49567345663016,19.725517562223548,2513.04,2486.5582,-14.428111790538136,-36712738.42688495,1.0,-39.899999999999636,0,2428.84
2024-06-10,2420.26,2428.59,2401.51,2428.58,11347046.0,38.88412064279937,14.49143468950736,2490.8514285714286,2489.288,-14.364608764447947,-34199772.470765024,1.0,-33.590000000000146,0,2402.91
2024-06-11,2436.5,2439.66,2401.0,2402.91,13379914.0,35.57468760541168,1.1426178511604788,2479.093571428571,2489.5934,-14.916806375762867,-46257615.2995287,1.0,26.48999999999978,1,2442.89
2024-06-12,2416.4,2452.94,2410.48,2442.89,17335764.0,43.62267660047372,25.05982292414448,2471.25,2490.555,-11.869063945161503,-37128371.70461598,1.0,-39.36999999999989,0,2401.63
2024-06-13,2441.0,2441.78,2399.53,2401.63,13426391.0,38.30461826861429,1.4045883218513229,2461.268571428572,2489.8666,-11.88221154403506,-49220068.21467521,0.0,1.599999999999909,1,2413.73
2024-06-14,2412.13,2413.73,2383.98,2413.73,18117426.0,40.591938638564095,18.02374893977948,2453.049285714286,2489.4458,-10.380783990287282,-31102642.21467521,1.0,42.51999999999998,1,2458.79
2024-06-14,2412.13,2413.73,2383.98,2413.73,18117426.0,40.591938638564095,18.02374893977948,2453.049285714286,2489.4458,-10.380783990287282,-31102642.21467521,0.0,42.51999999999998,1,2458.79
2024-06-17,2416.27,2460.7,2415.78,2458.79,18303021.0,48.281641748646194,47.17492748139739,2447.957142857143,2489.946,-5.881667280471309,-14356111.424381249,1.0,-17.159999999999854,0,2455.11
2024-06-18,2472.27,2490.1,2453.56,2455.11,17879724.0,47.73817705206343,51.14690443661468,2444.324285714286,2489.6622,-2.8365756398891584,-30718945.867730822,1.0,26.58999999999969,1,2491.74
2024-06-19,2465.15,2498.88,2455.93,2491.74,13977375.0,53.3651366888596,77.48615804990267,2446.3071428571425,2490.0820000000003,1.7164876790220482,-21388763.300792705,1.0,-2.0399999999999636,0,2497.82
2024-06-20,2499.86,2518.87,2481.15,2497.82,16390808.0,54.24572370954187,81.85805709355002,2447.185,2489.8958,5.0224974766268,-23292043.763146754,1.0,-9.360000000000127,0,2489.91
2024-06-21,2499.27,2514.01,2480.38,2489.91,37196476.0,52.84760367580208,78.53065460745788,2446.684285714286,2490.1856,6.469315385500003,-39407198.54518724,0.0,45.86999999999989,1,2542.42
2024-06-24,2496.55,2549.05,2490.46,2542.42,13966096.0,60.18405723522536,95.98352214212146,2454.442142857143,2491.0288,10.516101621004005,-28601888.224654764,1.0,7.7400000000002365,1,2547.21
2024-06-26,2560.73,2573.14,2540.75,2541.43,27003141.0,59.61714663027917,83.23641361810104,2467.357857142857,2494.5122,13.441031791276442,-53416404.58102145,0.0,1.6900000000000546,1,2547.78
2024-06-27,2546.09,2565.79,2537.38,2547.78,18745032.0,60.513571261688405,86.59336011841843,2475.8535714285717,2496.4016,13.51786503161735,-58437513.11745209,1.0,6.199999999999818,1,2561.27
2024-06-28,2555.07,2572.87,2552.78,2561.27,18416678.0,62.42198913233864,93.72488898287168,2485.3314285714287,2499.777,13.73146964815086,-61288477.20804459,0.0,-20.940000000000055,0,2553.09
2024-07-04,2557.02,2558.29,2534.71,2549.11,8062372.0,58.50038946104132,82.1149227073967,2521.9828571428566,2505.9488,7.054300721549135,-84235390.821358,0.0,-33.220000000000255,0,2518.89
2024-07-10,2549.76,2549.76,2517.54,2521.39,13004491.0,51.43019206172149,41.94538201902401,2537.702142857143,2510.6694,0.3846411460804741,-85247036.2813831,1.0,18.240000000000236,1,2547.69
2024-07-16,2561.68,2561.68,2485.65,2485.93,18003508.0,43.98588923692077,0.3027027027024274,2541.180714285714,2514.0192,-2.6121310896990337,-73911601.53555849,1.0,-34.94999999999982,0,2454.63
2024-07-17,2489.58,2506.29,2426.37,2454.63,19039624.0,39.74797239660005,18.61905389379377,2534.5271428571427,2512.372,-7.838372463052133,-79486266.22024308,1.0,28.990000000000236,1,2496.44
2024-07-17,2489.58,2506.29,2426.37,2454.63,19039624.0,39.74797239660005,18.61905389379377,2534.5271428571427,2512.372,-7.838372463052133,-79486266.22024308,1.0,28.990000000000236,1,2496.44
2024-07-18,2467.45,2503.98,2446.52,2496.44,18528711.0,47.082303302004405,46.16550270127821,2529.8964285714287,2511.2864,-8.148288599538883,-65820293.853727214,1.0,-7.2599999999997635,0,2476.38
2024-07-19,2483.64,2489.33,2457.37,2476.38,11016825.0,44.29623902130482,33.65636987684243,2524.4171428571426,2509.5012,-9.29032826906923,-63731371.46636788,1.0,-6.449999999999818,0,2481.28
2024-07-22,2487.73,2497.79,2471.19,2481.28,9506452.0,45.15004567826502,36.95403459183004,2521.048571428571,2508.6658,-9.27999581533746,-66025785.82125497,1.0,-38.51000000000022,0,2445.06
2024-07-24,2430.5,2455.16,2424.18,2431.72,11834210.0,38.57626179728559,5.000663217933382,2505.622142857143,2504.1152,-12.61742098829158,-78392846.31047238,1.0,16.93000000000029,1,2415.63
2024-07-26,2417.66,2428.54,2398.97,2407.15,9161935.0,35.58059847209435,13.218182758442344,2488.8,2498.2078,-14.483348194290109,-66619163.846205205,0.0,-6.550000000000182,0,2419.12
2024-08-01,2426.28,2426.28,2373.86,2374.62,11818914.0,35.84892511704028,0.3877551020406957,2447.434285714286,2484.4422,-11.58861009564626,-81749546.59334768,0.0,-10.059999999999945,0,2339.16
2024-08-05,2261.66,2273.65,2219.4,2266.27,28704923.0,26.430598475632067,16.337272125204752,2415.2657142857142,2475.1474,-18.23789572781608,-64284815.82251552,1.0,-53.83999999999969,0,2237.76
2024-08-06,2291.6,2297.67,2215.98,2237.76,23107520.0,24.558513509932222,7.562500000000069,2399.775,2469.301,-21.89591212295855,-75070588.1030883,1.0,-5.75,0,2236.35
2024-08-07,2242.1,2248.13,2222.76,2236.35,16372780.0,24.466215585381804,7.228274369255844,2381.197142857143,2463.9086,-22.82887940831781,-73902486.73138978,0.0,30.909999999999854,1,2264.1
2024-08-08,2233.19,2266.13,2193.1,2264.1,17357336.0,30.039025951211613,23.30237290360694,2366.034285714285,2459.911,-20.091976306983284,-57510107.381533645,1.0,-22.670000000000073,0,2258.52
2024-08-09,2281.19,2292.41,2250.0,2258.52,13422112.0,29.56664651390983,22.522119323854447,2350.1228571428574,2455.3708,-17.279591584413367,-65539321.75172935,1.0,60.820000000000164,1,2335.65
2024-08-12,2274.83,2336.36,2274.83,2335.65,12609558.0,42.92679327260056,54.395939861100594,2342.307857142857,2452.1454,-9.249583639495768,-53220769.31584442,0.0,-18.009999999999764,0,2330.32
2024-08-13,2348.33,2353.79,2321.26,2330.32,16396057.0,42.32925999154993,56.45519624784016,2335.065,2450.0756,-3.611539712693592,-60483824.38408911,1.0,-6.950000000000273,0,2344.14
2024-08-16,2385.05,2421.06,2383.77,2421.06,17718937.0,54.65590370873978,93.78754217065747,2330.952142857143,2447.2232,9.93945123657634,-44056729.88085308,1.0,9.400000000000091,1,2426.89
2024-08-19,2417.49,2437.46,2409.25,2426.89,13036574.0,55.32389314723281,95.6744147978392,2331.5071428571428,2447.1842,15.54644090551536,-40789499.17613858,1.0,-46.74000000000024,0,2383.43
2024-08-21,2388.3,2405.75,2383.46,2401.57,12264113.0,51.76594871925351,85.31265346210515,2329.9885714285715,2446.2544,16.78416746287983,-40630478.88703662,1.0,-13.879999999999654,0,2400.05
2024-08-22,2413.93,2419.89,2394.92,2400.05,19695520.0,51.55482703566295,84.69062039613692,2331.805,2445.3976,16.707039417937978,-52233246.17578288,1.0,-16.01000000000022,0,2401.25
2024-08-23,2417.26,2417.26,2394.2,2401.25,14349646.0,51.72222810298287,85.18169913242755,2336.24,2445.39,16.15401390224563,-57808824.15323294,1.0,-10.13000000000011,0,2395.38
2024-08-27,2401.19,2401.63,2367.51,2396.22,11679725.0,50.93273322515907,83.12326076280888,2356.780714285714,2443.7716,13.52177106571899,-51988331.40851435,0.0,-8.0,0,2383.94
2024-08-28,2391.94,2396.28,2367.96,2383.94,13752732.0,48.820920169974485,78.09788836143397,2367.3228571428576,2442.3482,11.39378301250989,-50220678.00173476,1.0,18.83999999999969,1,2403.14
